time,fdepan,fbelakang
30.7456,1.1140791,-1.2646595
30.75072,4.0043635,-4.0592237
30.75584,5.6711307,-5.5601616
30.76096,5.3540878,-5.2355084
30.76608,3.5518265,-3.6328247
30.7712,0.99296147,-1.3108112
30.77632,-2.0833251,1.6591296
30.78144,-5.0387487,4.475656
30.78656,-6.2838941,5.598362
30.79168,-5.3700409,4.6901817
30.7968,-3.1429775,2.714571
30.80192,-0.32966363,0.16752824
30.80704,2.7797012,-2.7437415
30.81216,5.2842412,-5.0091
30.81728,6.0156546,-5.4439869
30.8224,4.9287763,-4.1838865
30.82752,2.6457341,-2.0715184
30.83264,-0.26337972,0.81121171
30.83776,-3.465364,4.0476651
30.84288,-5.5484095,6.2344065
30.848,-5.4638052,5.9866729
30.85312,-3.6282113,4.0755687
30.85824,-1.0268536,1.5813614
30.86336,1.8569425,-1.3944147
30.86848,4.4520664,-4.3230844
30.8736,5.6316915,-5.8685822
30.87872,4.9504046,-5.4350748
30.88384,2.9130325,-3.7578056
30.88896,0.001883208,-1.3511276
30.89408,-3.442591,1.7608756
30.8992,-6.2090859,4.7156448
30.90432,-6.8448267,5.666688
30.90944,-5.2926884,4.3798513
30.91456,-2.5475671,2.2360787
30.91968,0.68367893,-0.24815525
30.9248,3.9338813,-2.9421408
30.92992,6.1087828,-4.968359
30.93504,6.4141216,-5.1056471
30.94016,5.0273752,-3.6644413
30.94528,2.5069323,-1.4094803
30.9504,-0.84644926,1.5031687
30.95552,-4.3369784,4.6667347
30.96064,-6.214684,6.5267005
30.96576,-5.7179999,5.7607946
30.97088,-3.5647264,3.3814895
30.976,-0.68131196,0.53652954
30.98112,2.3807256,-2.4252419
30.98624,4.8170733,-4.9905334
30.99136,5.6165514,-5.9463506
30.99648,4.7436647,-5.0626783
31.0016,2.7760117,-3.1214428
31.00672,-0.090736173,-0.58617657
31.01184,-3.5986953,2.5045013
31.01696,-6.2235894,5.3002329
31.02208,-6.5933037,6.0263524
31.0272,-5.0217004,4.4037228
31.03232,-2.261821,1.8536032
31.03744,1.0858353,-1.0362351
31.04256,4.303977,-3.8696306
31.04768,6.0968237,-5.6735783
31.0528,5.9049692,-5.5259991
31.05792,4.3174629,-3.888834
31.06304,1.8421845,-1.3667237
31.06816,-1.4856248,1.7493111
31.07328,-4.718143,4.899827
31.0784,-6.1281714,6.500495
31.08352,-5.3162251,5.6618075
31.08864,-3.0287299,3.3261075
31.09376,0.038269393,0.35277158
31.09888,3.3392344,-2.6934521
31.104,5.7024279,-5.1133924
31.10912,6.0568752,-5.8354802
31.11424,4.6243281,-4.7360091
31.11936,2.3092253,-2.6551516
31.12448,-0.79784954,-0.014638316
31.1296,-4.3612785,2.9119093
31.13472,-6.7303247,5.1247501
31.13984,-6.7345228,5.3150864
31.14496,-4.9215751,3.6369681
31.15008,-2.1391766,1.1340613
31.1552,1.3918101,-1.6796004
31.16032,4.7142758,-4.1978912
31.16544,6.3399496,-5.4535356
31.17056,5.8861403,-4.9354696
31.17568,4.1196289,-3.0899322
31.1808,1.5485506,-0.40347958
31.18592,-1.9092821,2.7859735
31.19104,-4.9675031,5.6045156
31.19616,-5.9568,6.5174704
31.20128,-4.752748,5.2833633
31.2064,-2.4485865,2.7964771
31.21152,0.39284387,-0.27584627
31.21664,3.5098424,-3.3864701
31.22176,5.554975,-5.5026579
31.22688,5.5180798,-5.818399
31.232,3.9653058,-4.4953837
31.23712,1.6932048,-2.278193
31.24224,-1.3255764,0.57525456
31.24736,-4.7850633,3.6934114
31.25248,-6.7084417,5.6258407
31.2576,-6.1162124,5.3517952
31.26272,-3.9320233,3.4516189
31.26784,-1.1491162,0.81025684
31.27296,2.1631718,-2.1484377
31.27808,5.1851335,-4.6633334
31.2832,6.3188305,-5.6172414
31.28832,5.3759704,-4.8349967
31.29344,3.2799478,-2.8985355
31.29856,0.59500349,-0.18460386
31.30368,-2.8090134,2.9640024
31.3088,-5.61622,5.5393729
31.31392,-6.1366954,6.0719738
31.31904,-4.513948,4.7128863
31.32416,-1.9527929,2.3452513
31.32928,1.0134447,-0.57058048
31.3344,4.1693735,-3.5763817
31.33952,6.1491132,-5.4178872
31.34464,5.8908477,-5.3681283
31.34976,3.9894783,-3.9365771
31.35488,1.4103848,-1.6548799
31.36,-1.7826939,1.2778212
31.36512,-5.1332765,4.1853776
31.37024,-6.8422818,5.4727445
31.37536,-6.049674,4.6519871
31.38048,-3.8069618,2.6209946
31.3856,-1.0176934,0.026951253
31.39072,2.1620266,-2.8530202
31.39584,4.9329748,-5.1211371
31.40096,5.8937736,-5.6148009
31.40608,4.8958254,-4.474483
31.4112,2.8047645,-2.3903363
31.41632,0.071220517,0.49313638
31.42144,-3.1595166,3.6967001
31.42656,-5.492558,5.9640741
31.43168,-5.5411577,5.9751081
31.4368,-3.7540362,4.2879725
31.44192,-1.147844,1.9781598
31.44704,1.6655971,-0.91454321
31.45216,4.3665714,-3.7314937
31.45728,5.8598046,-5.29036
31.4624,5.3954353,-5.0802903
31.46752,3.4725657,-3.6992407
31.47264,0.741566,-1.4142547
31.47776,-2.6142328,1.6321813
31.48288,-5.6519704,4.5931039
31.488,-6.8130202,5.6628685
31.49312,-5.6164746,4.49157
31.49824,-3.0394168,2.27056
31.50336,0.028600337,-0.49366102
31.50848,3.1261334,-3.3408489
31.5136,5.3441639,-5.2696714
31.51872,5.7950473,-5.3482885
31.52384,4.5252204,-3.9542952
31.52896,2.2660964,-1.8090372
31.53408,-0.69836003,1.0046244
31.5392,-3.8799884,4.0564713
31.54432,-5.8702874,5.9474173
31.54944,-5.6942086,5.6717801
31.55456,-3.6499667,3.8507514
31.55968,-0.6710068,1.3794611
31.5648,2.5833941,-1.5832653
31.56992,5.1852608,-4.2324781
31.57504,6.1685781,-5.3350263
31.58016,5.3591766,-4.7249751
31.58528,3.2081933,-3.0687132
31.5904,0.21981865,-0.63742089
31.59552,-3.2097702,2.4891174
31.60064,-5.8042579,5.1544571
31.60576,-6.47155,5.638042
31.61088,-5.2064304,4.1756167
31.616,-2.642731,1.8336573
31.62112,0.57452035,-1.0463142
31.62624,3.6870658,-4.0032053
31.63136,5.4797854,-5.8145795
31.63648,5.4138832,-5.6418557
31.6416,3.9107265,-4.005115
31.64672,1.455804,-1.6431034
31.65184,-1.705723,1.3693819
31.65696,-4.6532583,4.5076966
31.66208,-5.8351736,6.0976491
31.6672,-4.9792075,5.4393244
31.67232,-2.7760623,3.4623344
31.67744,0.19742715,0.91921723
31.68256,3.3843989,-2.0020256
31.68768,5.705863,-4.4655709
31.6928,6.1849904,-5.2678676
31.69792,5.046586,-4.3988366
31.70304,2.7972584,-2.6380701
31.70816,-0.39798316,-0.13070716
31.71328,-4.0233703,2.8903718
31.7184,-6.3940701,5.2040038
31.72352,-6.5032291,5.2940793
31.72864,-4.87641,3.5462563
31.73376,-2.282177,1.127059
31.73888,1.0219686,-1.6941354
31.744,4.1719184,-4.4231324
31.74912,5.6824536,-5.7988772
31.75424,5.2960734,-5.2821908
31.75936,3.7527137,-3.535641
31.76448,1.3689097,-1.06817
31.7696,-1.9792556,2.0011826
31.77472,-5.023736,5.0141983
31.77984,-5.9548917,6.235043
31.78496,-4.7307382,5.1824665
31.79008,-2.4448969,3.0209758
31.7952,0.44640535,0.31882089
31.80032,3.7070401,-2.6364787
31.80544,5.8824506,-4.8660827
31.81056,5.9828305,-5.302773
31.81568,4.5641513,-4.1559834
31.8208,2.3433216,-2.2186732
31.82592,-0.7997579,0.36550307
31.83104,-4.4150944,3.3570874
31.83616,-6.5254931,5.3910508
31.84128,-6.1456013,5.1922274
31.8464,-4.2872338,3.4050426
31.85152,-1.7554678,0.9940148
31.85664,1.5087293,-1.7981094
31.86176,4.6228018,-4.4933681
31.86688,5.8446651,-5.7672606
31.872,5.0567641,-5.1400223
31.87712,3.1819849,-3.3644023
31.88224,0.61624998,-0.81693506
31.88736,-2.8419645,2.3452513
31.89248,-5.7582026,5.3079777
31.8976,-6.2476349,6.1723404
31.90272,-4.6528769,4.8765922
31.90784,-2.2122035,2.5779195
31.91296,0.77082765,-0.19065131
31.91808,4.1212831,-3.0867493
31.9232,6.3273544,-5.0453849
31.92832,6.2192135,-5.0920668
31.93344,4.5009208,-3.6478903
31.93856,2.1204243,-1.3904891
31.94368,-1.0759622,1.4195652
31.9488,-4.6448617,4.3894
31.95392,-6.5585713,5.937232
31.95904,-5.9300828,5.1207185
31.96416,-3.8049262,2.8304276
31.96928,-1.1753244,-0.032356322
31.9744,1.8841686,-2.9906266
31.97952,4.5758557,-5.3836184
31.98464,5.3965807,-6.1050701
31.98976,4.3051224,-5.0462337
31.99488,2.3182583,-2.9218764
32,-0.26236191,-0.004559211
32.00512,-3.4369931,3.2649963
32.01024,-5.8499317,5.8331523
32.01536,-5.912653,6.2234788
32.02048,-3.9383845,4.6043501
32.0256,-1.1052238,2.0020313
32.03072,2.0482881,-0.99666142
32.03584,4.9785209,-3.7866638
32.04096,6.5414734,-5.3149743
32.04608,5.9215083,-4.9490495
32.0512,3.764164,-3.2936363
32.05632,0.97349614,-0.83306164
32.06144,-2.3095303,2.0612328
32.06656,-5.299304,4.6933646
32.07168,-6.5609889,5.685997
32.0768,-5.4972653,4.6163387
32.08192,-2.9835651,2.3885386
32.08704,0.028854785,-0.44485694
32.09216,3.1141744,-3.3698132
32.09728,5.3664284,-5.3914695
32.1024,5.7412314,-5.6769733
32.10752,4.3142824,-4.3796334
32.11264,1.8989266,-2.1771898
32.11776,-1.1080227,0.75784546
32.12288,-4.263061,3.8251822
32.128,-6.1683741,5.7090201
32.13312,-5.8364458,5.4969344
32.13824,-3.7707026,3.7532494
32.14336,-0.89632124,1.205676
32.14848,2.3524816,-1.7806035
32.1536,5.2012911,-4.3800578
32.15872,6.5128479,-5.3953948
32.16384,5.7745643,-4.6431751
32.16896,3.5875764,-2.7215676
32.17408,0.65607119,-0.099514984
32.1792,-2.6540539,2.9817204
32.18432,-5.3097367,5.4031458
32.18944,-6.0244832,5.8631773
32.19456,-4.7465138,4.4577255
32.19968,-2.3362472,2.0800118
32.2048,0.56116176,-0.87348413
32.20992,3.4592071,-3.9435794
32.21504,5.3010349,-5.8560629
32.22016,5.3467088,-5.9028511
32.22528,3.7875733,-4.4827585
32.2304,1.2060624,-2.1167152
32.23552,-2.0091534,1.0441982
32.24064,-5.0493083,4.2129626
32.24576,-6.393816,5.7962308
32.25088,-5.5465012,5.1848006
32.256,-3.2231288,3.347857
32.26112,-0.19238849,0.88622147
32.26624,3.0631573,-2.0353396
32.27136,5.6005211,-4.4789391
32.27648,6.404707,-5.1990113
32.2816,5.4595566,-4.3273282
32.28672,3.2355464,-2.4896421
32.29184,0.056971382,0.16901357
32.29696,-3.5386453,3.4332643
32.30208,-6.0579433,5.7372413
32.3072,-6.2363119,5.6788888
32.31232,-4.5413013,3.8914921
32.31744,-1.899613,1.3876303
32.32256,1.1602616,-1.5116506
32.32768,4.007544,-4.3290257
32.3328,5.4533224,-5.7556963
32.33792,5.1951842,-5.2677617
32.34304,3.7145464,-3.6551049
32.34816,1.2476648,-1.3348949
32.35328,-2.1067345,1.7666047
32.3584,-5.2033768,4.8714995
32.36352,-6.3430533,6.0922379
32.36864,-5.4318719,5.0949373
32.37376,-3.1633332,2.9271872
32.37888,-0.018345477,0.1048256
32.384,3.3510661,-2.9812901
32.38912,5.602684,-5.286859
32.39424,5.8407211,-5.5850945
32.39936,4.6201301,-4.2309928
32.40448,2.4907746,-2.034703
32.4096,-0.64301741,0.84240389
32.41472,-4.0084853,4.1085644
32.41984,-5.8896255,6.2280407
32.42496,-5.5252547,5.9108143
32.43008,-3.707345,3.9984367
32.4352,-1.0193473,1.394951
32.44032,2.2702947,-1.6420424
32.44544,5.0390801,-4.4397898
32.45056,5.9744339,-5.7913446
32.45568,5.0542197,-5.2202306
32.4608,3.1069226,-3.5573905
32.46592,0.24984361,-1.1141095
32.47104,-3.4385197,1.9977876
32.47616,-6.3392367,4.8383975
32.48128,-6.9235783,5.7327852
32.4864,-5.4825072,4.4563465
32.49152,-2.9072306,2.1795297
32.49664,0.51510656,-0.65142554
32.50176,4.1308246,-3.5598307
32.50688,6.3141232,-5.4482307
32.512,6.3762088,-5.3622928
32.51712,4.9423895,-3.7162161
32.52224,2.5547686,-1.2170224
32.52736,-0.92100281,1.8850076
32.53248,-4.4469004,4.9727149
32.5376,-6.1164665,6.4163609
32.54272,-5.4473934,5.5198512
32.54784,-3.4152377,3.1814988
32.55296,-0.70815629,0.26333278
32.55808,2.4738538,-2.8659639
32.5632,4.9694881,-5.3174143
32.56832,5.5274944,-6.0959458
32.57344,4.4047389,-5.0725451
32.57856,2.4867034,-3.0294576
32.58368,-0.27406657,-0.25643075
32.5888,-3.7520008,3.0448475
32.59392,-6.1756258,5.6281748
32.59904,-6.1827507,6.1271439
32.60416,-4.260644,4.5504532
32.60928,-1.5008917,1.9342362
32.6144,1.7784451,-1.1717196
32.61952,4.9506588,-4.0835199
32.62464,6.4473271,-5.634429
32.62976,5.7727833,-5.3132768
32.63488,3.7210348,-3.6175468
32.64,1.0681511,-1.0494971
32.64512,-2.3124564,2.04935
32.65024,-5.4874692,4.8805175
32.65536,-6.5165873,5.9428554
32.66048,-5.2250051,4.9220009
32.6656,-2.7401848,2.7044919
32.67072,0.28928319,-0.082327463
32.67584,3.6845214,-3.0417647
32.68096,6.1207418,-5.0900512
32.68608,6.2515287,-5.2811298
32.6912,4.6319618,-3.9979005
32.69632,2.3014648,-1.9536458
32.70144,-0.65612155,0.63869983
32.70656,-4.20123,3.5406332
32.71168,-6.52702,5.4111028
32.7168,-6.3210435,5.0674586
32.72192,-4.3527546,3.297992
32.72704,-1.7600479,0.82277614
32.73216,1.3928279,-2.1379344
32.73728,4.5887055,-4.8578072
32.7424,6.0642543,-5.9230094
32.74752,5.3268614,-4.9915943
32.75264,3.2916524,-2.9184813
32.75776,0.75619686,-0.17250893
32.76288,-2.4230144,3.0845273
32.768,-5.2414169,5.9320335
32.77312,-5.8688879,6.5407052
32.77824,-4.3058085,5.0439053
32.78336,-1.8666619,2.6888959
32.78848,0.88431185,-0.22025205
32.7936,3.9616163,-3.3699193
32.79872,6.1101823,-5.5651484
32.80384,5.9183278,-5.6761246
32.80896,3.8462236,-4.2025595
32.81408,1.0827819,-1.8787422
32.8192,-2.0522823,1.0213876
32.82432,-5.2270408,4.0862842
32.82944,-6.8047509,5.7106113
32.83456,-5.8690152,4.9125586
32.83968,-3.4137111,2.8491006
32.8448,-0.60726732,0.39043561
32.84992,2.3887408,-2.3990362
32.85504,5.0430241,-4.8650217
32.86016,6.1211238,-5.6709256
32.86528,5.129282,-4.635006
32.8704,2.8365707,-2.5829003
32.87552,-0.18182886,0.20551054
32.88064,-3.582665,3.3971918
32.88576,-6.0433125,5.7914562
32.89088,-6.207305,5.8422766
32.896,-4.1448698,3.950057
32.90112,-1.1932631,1.4755838
32.90624,1.8078339,-1.2215846
32.91136,4.4728041,-3.8222058
32.91648,6.0276136,-5.2733846
32.9216,5.7651496,-4.8598232
32.92672,3.8960958,-3.1389487
32.93184,1.1340533,-0.7573092
32.93696,-2.1441383,2.1593716
32.94208,-5.1176276,4.9739881
32.9472,-6.4906335,6.0128784
32.95232,-5.5901394,4.689333
32.95744,-3.1222398,2.1101429
32.96256,-0.16236353,-0.73110354
32.96768,2.6165996,-3.569061
32.9728,4.6953197,-5.6714563
32.97792,5.2959461,-5.9773307
32.98304,4.2510519,-4.5920372
32.98816,2.0613923,-2.2397864
32.99328,-0.84823042,0.7415067
32.9984,-3.9016166,3.936795
33.00352,-5.7223253,6.2322845
33.00864,-5.4781818,6.2205081
33.01376,-3.3451369,4.2171001
33.01888,-0.15269446,1.4449221
33.024,3.1445811,-1.5891006
33.02912,5.6399608,-4.2003312
33.03424,6.4734082,-5.413219
33.03936,5.5053573,-4.7853436
33.04448,3.2294397,-2.9029915
33.0496,0.081652924,-0.42968524
33.05472,-3.4479344,2.4049833
33.05984,-6.145092,4.7871532
33.06496,-6.7896113,5.414392
33.07008,-5.389379,4.0394959
33.0752,-2.6853511,1.6018379
33.08032,0.68495113,-1.2062007
33.08544,3.9378252,-3.9081433
33.09056,5.7917395,-5.5721507
33.09568,5.7652769,-5.4621291
33.1008,4.2398562,-3.8786488
33.10592,1.7068177,-1.5266101
33.11104,-1.4819353,1.3680027
33.11616,-4.6154728,4.3231959
33.12128,-6.0872049,5.9794583
33.1264,-5.4716935,5.474442
33.13152,-3.3619306,3.4799464
33.13664,-0.38564241,0.75901252
33.14176,3.0024712,-2.243818
33.14688,5.6601896,-4.7449212
33.152,6.3491096,-5.5278025
33.15712,5.2772441,-4.4972935
33.16224,3.0718086,-2.4248176
33.16736,0.059388649,0.18567063
33.17248,-3.3890295,3.1259046
33.1776,-5.7576938,5.4432497
33.18272,-5.9129076,5.6160798
33.18784,-4.4360867,4.0029988
33.19296,-2.1775985,1.5749956
33.19808,0.73851264,-1.2295418
33.2032,3.7550037,-4.0747137
33.20832,5.3327141,-5.8161712
33.21344,5.0112176,-5.6301851
33.21856,3.4489019,-4.047235
33.22368,1.0648433,-1.626128
33.2288,-2.2293787,1.4282651
33.23392,-5.3084645,4.5712481
33.23904,-6.2776599,6.0297475
33.24416,-5.0084691,5.1585946
33.24928,-2.6740282,3.1354532
33.2544,0.1929743,0.5992322
33.25952,3.5361779,-2.2163391
33.26464,6.0932617,-4.5236053
33.26976,6.4991074,-5.1208186
33.27488,5.0372987,-4.013072
33.28,2.7800829,-1.9500386
33.28512,-0.28946072,0.66469336
33.29024,-3.9966533,3.6260405
33.29536,-6.444324,5.6699767
33.30048,-6.2954717,5.4160895
33.3056,-4.3934665,3.4123633
33.31072,-1.9492306,0.75720888
33.31584,0.9910531,-2.0962386
33.32096,3.9754837,-4.6477375
33.32608,5.4081578,-5.8369656
33.3312,4.8183455,-5.1463881
33.33632,3.1490338,-3.2689159
33.34144,0.80212486,-0.67784339
33.34656,-2.3568575,2.4184575
33.35168,-5.2826376,5.167613
33.3568,-6.0551443,6.039084
33.36192,-4.5874834,4.7603111
33.36704,-2.1293805,2.3810058
33.37216,0.72757131,-0.42957914
33.37728,3.7357929,-3.2073803
33.3824,5.7316899,-5.0796537
33.38752,5.6738024,-5.1411891
33.39264,4.0207758,-3.7427399
33.39776,1.7377332,-1.539766
33.40288,-1.1384293,1.2748505
33.408,-4.24296,4.1869693
33.41312,-6.053618,5.8487482
33.41824,-5.4742379,5.2814536
33.42336,-3.2531538,3.1913657
33.42848,-0.48996642,0.44210428
33.4336,2.4015903,-2.5427961
33.43872,4.807786,-4.9513836
33.44384,5.6721487,-5.8019543
33.44896,4.525475,-4.8874078
33.45408,2.3079531,-2.8478215
33.4592,-0.39480254,-0.13770948
33.46432,-3.5135822,2.8010392
33.46944,-5.9094725,5.0652304
33.47456,-6.2459812,5.5814929
33.47968,-4.474381,4.1717973
33.4848,-1.6804054,1.8276098
33.48992,1.4614018,-1.0389936
33.49504,4.4920149,-3.6888433
33.50016,6.3006372,-5.0893083
33.50528,6.0704885,-4.7597747
33.5104,4.1771345,-3.0836725
33.51552,1.5463878,-0.65991318
33.52064,-1.6147575,2.2281215
33.52576,-4.555932,4.8138895
33.53088,-5.9355536,5.7188869
33.536,-5.1790771,4.7136288
33.54112,-2.9607921,2.5477884
33.54624,-0.22190456,-0.20073041
33.55136,2.6753774,-3.1416008
33.55648,4.9010415,-5.2115307
33.5616,5.4935255,-5.5502949
33.56672,4.3259869,-4.4562345
33.57184,2.0117748,-2.481791
33.57696,-0.80611914,0.2168628
33.58208,-3.8397856,3.2036729
33.5872,-5.8380995,5.2773161
33.59232,-5.8010774,5.246336
33.59744,-3.9953811,3.7977035
33.60256,-1.2446617,1.5661896
33.60768,1.8564336,-1.2654022
33.6128,4.7258534,-4.003099
33.61792,6.2258296,-5.3542295
33.62304,5.7783809,-4.8703265
33.62816,3.7125108,-3.2074864
33.63328,0.75327069,-0.66871917
33.6384,-2.5852256,2.454318
33.64352,-5.3711858,5.2013512
33.64864,-6.1861858,5.8118267
33.65376,-4.8178868,4.4009643
33.65888,-2.3263237,2.1835613
33.664,0.55505502,-0.438279
33.66912,3.4436855,-3.2360263
33.67424,5.4327121,-5.2502556
33.67936,5.6290197,-5.4035645
33.68448,4.1991444,-4.0911589
